TIMESTAMP,air temperature [K],Wind speed at 10 m (m/s),precipitation rain [m s^-1],Relative humidity at 5 m (%),Incoming shortwave radiation (W/m^2),SWE(m/s)_sd004,SWE(m/s)_sd01,SWE(m/s)_sd02,SWE(m/s)_sd045
6,275.61702430555556,4.830190972222223,7.63888888888889e-08,0.8717159722222223,182.25314236111112,1.8229087962962962e-09,4.55727199074074e-09,9.11454398148148e-09,2.050772395833333e-08
6,276.07112152777773,4.440430555555556,8.101851851851851e-09,0.8289229166666666,289.92080555555555,4.3410416666666663e-11,1.0852604166666666e-10,2.1705208333333332e-10,4.883671875e-10
6,276.83841666666666,4.65459375,2.8935185185185185e-09,0.7370114583333334,309.79499305555555,0.0,0.0,0.0,0.0
6,276.78364583333337,3.662076388888889,3.298611111111111e-08,0.6832611111111111,240.83848263888888,8.101851851851853e-10,2.025462962962963e-09,4.050925925925926e-09,9.114583333333334e-09
6,278.2934409722222,3.4583229166666665,2.3148148148148148e-09,0.6232913194444445,260.78903125,6.655092592592591e-10,1.6637731481481477e-09,3.3275462962962953e-09,7.486979166666664e-09
6,278.2436597222222,3.2335208333333334,2.8935185185185185e-09,0.6220572916666667,301.2642777777778,6.221064814814816e-10,1.5552662037037039e-09,3.1105324074074077e-09,6.998697916666668e-09
7,278.1150868055555,2.9898437500000004,3.877314814814815e-08,0.7143628472222222,240.0805763888889,9.645062499999999e-10,2.411265624999999e-09,4.822531249999998e-09,1.0850695312499999e-08
7,277.1956284722222,4.446114583333333,1.244212962962963e-07,0.7324319444444444,144.14237847222222,2.0881557870370374e-09,5.220389467592594e-09,1.0440778935185187e-08,2.349175260416667e-08
7,278.16645138888885,3.9974340277777776,4.918981481481482e-08,0.6704256944444444,285.79868055555556,9.837962962962958e-10,2.4594907407407396e-09,4.918981481481479e-09,1.1067708333333329e-08
7,279.9739409722222,3.3431284722222223,9.201388888888889e-08,0.6233479166666667,286.8376979166667,0.0,0.0,0.0,0.0
7,279.81249652777774,3.804670138888889,3.4722222222222227e-08,0.6914500000000001,304.02496180555556,7.330247685185185e-10,1.8325619212962962e-09,3.6651238425925925e-09,8.246528645833333e-09
7,281.1098020833333,4.297809027777777,1.1284722222222222e-07,0.679004861111111,324.80317708333337,0.0,0.0,0.0,0.0
7,280.47571875,5.0125,3.472222222222222e-09,0.6964694444444444,222.20701736111113,2.0302854166666663e-09,5.075713541666666e-09,1.0151427083333331e-08,2.2840710937499996e-08
7,278.6237777777777,4.284961805555556,5.324074074074074e-08,0.8386663194444445,154.22961805555556,3.4866898148148147e-09,8.716724537037036e-09,1.7433449074074072e-08,3.922526041666666e-08
7,279.8315416666667,3.6810972222222222,1.3136574074074074e-07,0.7415357638888889,198.7527465277778,1.4901620370370375e-09,3.725405092592594e-09,7.450810185185188e-09,1.6764322916666673e-08
7,278.4452569444444,4.715923611111111,1.4699074074074072e-07,0.7862767361111112,220.38767708333333,0.0,0.0,0.0,0.0
7,278.4162118055555,4.695572916666666,3.1828703703703704e-08,0.7283277777777778,251.60829861111114,9.211034722222219e-10,2.3027586805555547e-09,4.605517361111109e-09,1.0362414062499995e-08
7,280.40996527777776,3.7148923611111115,4.1087962962962963e-08,0.6547732638888889,290.57614930555553,0.0,0.0,0.0,0.0
7,279.38889236111106,4.402201388888889,1.3310185185185186e-08,0.6296291666666667,273.9941284722222,2.8452939814814807e-10,7.113234953703702e-10,1.4226469907407403e-09,3.200955729166666e-09
7,279.5245069444444,3.6429444444444443,1.8518518518518518e-08,0.6214770833333334,322.16298611111114,1.4371141203703703e-09,3.592785300925926e-09,7.185570601851852e-09,1.6167533854166668e-08
7,280.75988194444443,3.6820972222222217,0.0,0.6156663194444445,303.203625,3.3757638888888824e-11,8.439409722222206e-11,1.6878819444444411e-10,3.7977343749999926e-10
7,281.6296909722222,3.17040625,0.0,0.6091027777777778,355.73373263888885,2.845293981481483e-10,7.113234953703707e-10,1.4226469907407414e-09,3.2009557291666683e-09
7,280.51723611111106,4.342319444444445,6.886574074074074e-08,0.7181791666666666,235.3314513888889,8.853960648148147e-10,2.2134901620370368e-09,4.4269803240740735e-09,9.960705729166666e-09
7,280.0112013888889,5.624114583333333,3.06712962962963e-08,0.7250395833333333,294.77709375,0.0,0.0,0.0,0.0
7,281.7665451388889,4.976934027777778,5.0347222222222216e-08,0.7055319444444444,347.8234826388889,0.0,0.0,0.0,0.0
7,281.78894791666664,4.640614583333333,3.4722222222222226e-09,0.7725184027777778,259.4940555555556,1.7843356481481466e-10,4.4608391203703666e-10,8.921678240740733e-10,2.007377604166665e-09
7,280.0677534722222,5.276399305555556,1.1921296296296295e-07,0.8831270833333333,140.29712847222223,1.3406636574074073e-09,3.3516591435185185e-09,6.703318287037037e-09,1.508246614583333e-08
7,280.0942256944444,4.129704861111112,1.226851851851852e-07,0.8387309027777776,262.0639826388889,2.8260030092592597e-09,7.065007523148149e-09,1.4130015046296298e-08,3.179253385416667e-08
7,277.90526388888884,4.494541666666667,1.3194444444444444e-07,0.9039510416666666,97.24708680555555,2.811535648148148e-09,7.02883912037037e-09,1.405767824074074e-08,3.162977604166666e-08
7,277.53859027777776,3.579635416666667,2.9513888888888888e-08,0.8833600694444445,184.99544444444444,0.0,0.0,0.0,0.0
7,278.92270486111113,4.2308055555555555,6.365740740740741e-08,0.8325486111111111,263.0280173611111,9.355710648148147e-10,2.3389276620370367e-09,4.6778553240740734e-09,1.0525174479166666e-08
7,276.5046493055555,5.383163194444444,5.7291666666666665e-08,0.8190163194444444,162.31719791666666,1.0609560185185186e-10,2.6523900462962964e-10,5.304780092592593e-10,1.1935755208333334e-09
7,277.9188611111111,5.1940486111111115,9.259259259259259e-09,0.761323611111111,233.39778819444444,0.0,0.0,0.0,0.0
7,279.5544270833333,5.355635416666667,1.909722222222222e-08,0.634884375,318.67015972222225,2.5077159722222225e-09,6.269289930555557e-09,1.2538579861111113e-08,2.8211804687500004e-08
7,281.2090173611111,4.525173611111111,0.0,0.5568274305555555,362.6567708333333,1.5094523148148148e-09,3.773630787037037e-09,7.547261574074074e-09,1.6981338541666668e-08
7,282.8077222222222,3.237760416666667,0.0,0.5251159722222222,340.27158680555556,0.0,0.0,0.0,0.0
7,281.9981458333333,3.3282569444444445,1.0358796296296295e-07,0.6410034722222222,248.90013888888888,1.350310185185185e-10,3.3757754629629625e-10,6.751550925925925e-10,1.5190989583333332e-09
8,279.6487256944444,4.394336805555556,1.9097222222222224e-08,0.7217760416666666,249.08331597222224,1.5383872685185193e-09,3.845968171296298e-09,7.691936342592597e-09,1.7306856770833342e-08
8,280.35830208333334,3.845173611111111,2.0833333333333335e-08,0.7033749999999999,312.1671944444445,1.2538587962962964e-10,3.134646990740741e-10,6.269293981481482e-10,1.4105911458333334e-09
8,279.64993055555556,4.374940972222222,4.9768518518518523e-08,0.8011559027777777,240.3488854166667,0.0,0.0,0.0,0.0
8,279.8944236111111,4.0462187499999995,4.050925925925926e-09,0.8072461805555556,278.24920486111114,6.269282407407403e-11,1.5673206018518507e-10,3.1346412037037014e-10,7.052942708333328e-10
8,281.7391666666666,3.3995625,5.787037037037037e-10,0.7250555555555556,340.545125,5.449458333333337e-10,1.3623645833333341e-09,2.7247291666666683e-09,6.130640625000004e-09
8,280.4957430555555,3.527430555555555,8.391203703703704e-08,0.7492833333333333,201.9860798611111,1.929011574074075e-10,4.822528935185187e-10,9.645057870370375e-10,2.1701380208333344e-09
8,280.5951979166666,5.2322187499999995,4.6296296296296295e-09,0.6972145833333334,347.19265277777777,4.755015277777778e-09,1.1887538194444445e-08,2.377507638888889e-08,5.3493921875000004e-08
8,280.7114444444444,5.043899305555556,5.787037037037037e-10,0.6620236111111111,305.21295833333335,3.153935416666666e-09,7.884838541666665e-09,1.576967708333333e-08,3.548177343749999e-08
8,281.19568402777776,4.2016631944444445,0.0,0.6219180555555555,312.3615659722222,0.0,0.0,0.0,0.0
8,278.2116875,3.53821875,7.92824074074074e-08,0.8474673611111112,155.00945833333333,1.6396620370370324e-10,4.0991550925925813e-10,8.198310185185163e-10,1.8446197916666615e-09
8,277.48743055555553,4.369440972222222,1.875e-07,0.8915690972222221,144.69474305555556,0.0,0.0,0.0,0.0
8,278.24480555555556,3.1575972222222224,4.9768518518518523e-08,0.8514416666666667,214.53854166666665,1.6396620370370324e-10,4.0991550925925813e-10,8.198310185185163e-10,1.8446197916666615e-09
8,279.8279895833333,2.7669270833333335,3.7037037037037036e-08,0.7914375,229.34178819444446,5.7870370370370426e-11,1.4467592592592608e-10,2.8935185185185216e-10,6.510416666666673e-10
8,279.06129166666665,4.329833333333333,1.1284722222222222e-07,0.8413527777777777,158.13343402777778,8.150076388888888e-10,2.037519097222222e-09,4.075038194444444e-09,9.1688359375e-09
8,281.23598611111106,2.81940625,1.5625000000000003e-08,0.769120138888889,287.46531597222224,3.665122685185183e-10,9.162806712962958e-10,1.8325613425925916e-09,4.1232630208333314e-09
8,282.44744444444444,4.256545138888889,2.141203703703704e-08,0.8152822916666667,272.14518055555556,5.690585648148149e-10,1.422646412037037e-09,2.845292824074074e-09,6.4019088541666675e-09
8,281.78287152777773,4.413024305555555,1.7361111111111113e-08,0.9068315972222223,164.43993749999998,1.7843356481481407e-10,4.460839120370352e-10,8.921678240740704e-10,2.0073776041666583e-09
8,280.3780520833333,3.7759722222222223,1.7129629629629632e-07,0.9058642361111111,184.31166666666667,0.0,0.0,0.0,0.0
8,279.11275,3.7128645833333334,1.3541666666666666e-07,0.9392173611111111,80.62921875,0.0,0.0,0.0,0.0
8,280.18302777777774,4.2793680555555556,2.5462962962962964e-08,0.8801125,269.3108159722222,9.69328472222222e-10,2.423321180555555e-09,4.84664236111111e-09,1.0904945312499998e-08
8,279.19526736111106,4.54765625,1.9502314814814817e-07,0.9235954861111111,127.88418402777778,5.304784722222224e-10,1.326196180555556e-09,2.652392361111112e-09,5.967882812500002e-09
8,278.6164861111111,4.847381944444444,3.993055555555555e-08,0.9352972222222222,184.58509375,0.0,0.0,0.0,0.0
8,279.1407534722222,3.3011180555555555,1.1342592592592593e-07,0.9144100694444444,191.10664930555555,4.581405092592594e-10,1.1453512731481485e-09,2.290702546296297e-09,5.154080729166668e-09
8,277.6211111111111,3.613190972222222,1.1747685185185185e-07,0.9284309027777778,106.94338194444444,2.401620601851851e-09,6.0040515046296276e-09,1.2008103009259255e-08,2.7018231770833326e-08
8,276.6982118055555,3.7297569444444445,3.298611111111111e-08,0.9350878472222222,106.34678819444444,0.0,0.0,0.0,0.0
8,278.02610069444444,4.043451388888889,4.861111111111111e-08,0.9050072916666667,194.39465625000003,1.9073611111111154e-10,4.768402777777789e-10,9.536805555555577e-10,2.145781250000005e-09
8,277.6679131944444,4.458315972222222,2.7199074074074075e-08,0.8705392361111112,204.72980902777778,1.8059884259259138e-10,4.514971064814785e-10,9.02994212962957e-10,2.0317369791666532e-09
8,276.91169791666664,3.4362812499999995,1.0416666666666667e-07,0.9121677083333333,144.07889236111112,4.6296273148148237e-10,1.157406828703706e-09,2.314813657407412e-09,5.208330729166677e-09
8,275.47510416666665,6.232958333333333,3.935185185185185e-08,0.8947170138888889,134.86504166666668,7.667824074074081e-10,1.9169560185185204e-09,3.833912037037041e-09,8.62630208333334e-09
8,275.4221631944444,3.8879166666666665,4.9768518518518523e-08,0.8263819444444445,164.29552083333334,7.185571759259251e-10,1.7963929398148126e-09,3.592785879629625e-09,8.083768229166657e-09
8,276.12112152777775,3.706777777777778,2.488425925925926e-08,0.8332381944444445,255.8050763888889,4.822453703703614e-12,1.2056134259259036e-11,2.4112268518518072e-11,5.425260416666566e-11
9,274.7483888888888,2.9312256944444446,8.796296296296297e-08,0.8637284722222223,164.75804861111112,4.62962962962963e-10,1.1574074074074074e-09,2.3148148148148148e-09,5.208333333333334e-09
9,273.7037881944444,2.471697916666667,2.3726851851851853e-08,0.9388711805555556,137.68719097222223,0.0,0.0,0.0,0.0
9,274.52138194444444,2.7992291666666667,2.4305555555555556e-08,0.8135333333333334,196.12796180555557,5.111881944444444e-10,1.277970486111111e-09,2.555940972222222e-09,5.750867187499999e-09
9,273.25065277777776,4.038916666666666,1.736111111111111e-09,0.8756072916666667,203.12997569444445,1.439525462962963e-08,3.5988136574074073e-08,7.197627314814815e-08,1.6194661458333334e-07
9,270.85234374999993,3.511364583333333,2.0833333333333335e-08,0.9038083333333333,211.1792986111111,0.0,0.0,0.0,0.0
9,274.12225347222216,2.7833368055555554,5.787037037037037e-10,0.4857447916666667,274.9123020833333,0.0,0.0,0.0,0.0
9,274.88692708333326,3.915618055555556,1.7361111111111113e-09,0.7073746527777778,214.28255902777778,0.0,0.0,0.0,0.0
9,273.5108229166666,2.2596180555555554,1.0416666666666667e-08,0.865226736111111,112.22289236111112,0.0,0.0,0.0,0.0
9,272.02552430555556,3.0893993055555558,4.340277777777778e-08,0.888367013888889,246.27976041666665,3.3468363425925927e-09,8.367090856481481e-09,1.6734181712962962e-08,3.765190885416667e-08
9,273.8048298611111,4.098222222222223,5.787037037037037e-10,0.6980229166666667,288.1384861111111,0.0,0.0,0.0,0.0
9,274.7624409722222,4.113555555555555,1.1574074074074074e-09,0.7065340277777777,246.39943402777777,1.3503078703703706e-10,3.3757696759259266e-10,6.751539351851853e-10,1.5190963541666669e-09
9,275.5598472222222,3.754013888888889,1.9097222222222224e-08,0.7382902777777778,267.91340972222224,0.0,0.0,0.0,0.0
9,274.31341319444437,4.047871527777778,1.0416666666666667e-08,0.8758597222222222,195.01512847222222,1.036843981481482e-09,2.592109953703705e-09,5.18421990740741e-09,1.1664494791666671e-08
9,274.8520381944444,2.737232638888889,3.993055555555555e-08,0.7839385416666667,261.93688194444445,6.457368981481481e-09,1.6143422453703702e-08,3.2286844907407404e-08,7.264540104166666e-08
9,275.06344791666663,3.743013888888889,6.539351851851852e-08,0.87044375,190.06261458333336,0.0,0.0,0.0,0.0
9,273.51064930555555,2.388760416666667,6.423611111111111e-08,0.9397600694444446,131.43238541666665,2.4932483796296295e-09,6.233120949074074e-09,1.2466241898148148e-08,2.804904427083333e-08
9,272.82118055555554,3.360190972222222,1.2152777777777778e-08,0.955196875,105.49301041666666,0.0,0.0,0.0,0.0
9,272.3987986111111,2.0551979166666667,7.523148148148148e-09,0.904215625,157.75996874999998,7.426699074074074e-10,1.8566747685185186e-09,3.7133495370370372e-09,8.355036458333334e-09
9,272.0949131944444,2.83884375,5.208333333333333e-08,0.8891381944444445,142.10049652777778,8.75032824074074e-09,2.187582060185185e-08,4.37516412037037e-08,9.844119270833334e-08
9,272.16627430555553,2.4615069444444444,1.909722222222222e-08,0.8089229166666667,207.48829861111113,0.0,0.0,0.0,0.0
9,273.0144375,3.9153472222222225,8.101851851851851e-09,0.7339965277777778,254.4050104166667,2.411273148148148e-11,6.02818287037037e-11,1.205636574074074e-10,2.712682291666666e-10
9,273.2642256944444,3.5682743055555557,1.1574074074074074e-09,0.7126982638888888,269.60999305555555,8.825231481481483e-10,2.2063078703703708e-09,4.4126157407407415e-09,9.928385416666669e-09
9,274.1418784722222,3.7171666666666665,1.4467592592592593e-08,0.7710645833333333,204.43216666666666,0.0,0.0,0.0,0.0
9,273.1221006944444,4.1654375,3.4722222222222226e-09,0.9131732638888889,117.22292361111111,9.645069444444444e-11,2.411267361111111e-10,4.822534722222222e-10,1.0850703125e-09
9,273.3655625,3.2469965277777777,4.571759259259259e-08,0.836242361111111,167.33241319444443,1.9097222222222222e-09,4.774305555555556e-09,9.548611111111112e-09,2.1484375e-08
9,272.4930590277778,3.5181562499999997,1.7361111111111113e-09,0.7871347222222221,209.47996875,2.353395138888889e-09,5.883487847222222e-09,1.1766975694444444e-08,2.6475695312499998e-08
9,271.78201041666665,3.098795138888889,1.3888888888888889e-08,0.8007645833333333,255.52064583333333,1.7698687499999994e-09,4.424671874999998e-09,8.849343749999997e-09,1.991102343749999e-08
9,273.60895138888884,4.2227604166666675,0.0,0.6189190972222223,232.42635416666667,0.0,0.0,0.0,0.0
9,274.07124652777776,4.0028958333333335,1.1574074074074074e-09,0.6119715277777777,246.43485763888884,7.7160648148148e-11,1.9290162037037002e-10,3.8580324074074004e-10,8.68057291666665e-10
9,274.30488194444445,4.19804861111111,0.0,0.7074204861111111,217.64334027777775,0.0,0.0,0.0,0.0
10,272.81037847222217,5.181305555555555,1.8518518518518518e-08,0.7395083333333334,200.26729166666667,9.8861875e-10,2.471546875e-09,4.94309375e-09,1.1121960937500001e-08
10,272.3842881944444,5.556510416666667,1.909722222222222e-08,0.6739527777777777,219.83419791666665,5.65200625e-09,1.4130015625e-08,2.826003125e-08,6.358507031250001e-08
10,272.50782291666667,4.83978125,4.050925925925926e-09,0.7373482638888889,151.8086284722222,4.205246759259259e-09,1.0513116898148148e-08,2.1026233796296296e-08,4.730902604166667e-08
10,271.8648472222222,5.421059027777778,2.8935185185185185e-09,0.6279746527777778,274.2819131944444,3.5686736111111114e-10,8.921684027777779e-10,1.7843368055555558e-09,4.014757812500001e-09
10,273.65946875,4.782128472222222,0.0,0.42886909722222216,248.1941388888889,0.0,0.0,0.0,0.0
10,273.69029513888887,4.7993958333333335,2.3148148148148148e-09,0.522748611111111,140.42392708333333,8.198310185185188e-11,2.049577546296297e-10,4.099155092592594e-10,9.223098958333336e-10
10,271.7581770833333,4.840149305555555,4.050925925925926e-09,0.5421527777777777,213.88802083333334,0.0,0.0,0.0,0.0
10,270.2061527777778,4.407430555555555,0.0,0.7499885416666666,148.74133680555556,5.353009259259256e-10,1.338252314814814e-09,2.676504629629628e-09,6.022135416666663e-09
10,267.87898958333335,3.827618055555555,1.3310185185185186e-08,0.8339482638888889,168.35771875,3.5204474537037035e-09,8.801118634259259e-09,1.7602237268518517e-08,3.960503385416666e-08
10,269.62165277777774,4.954888888888889,5.787037037037037e-10,0.5979003472222223,234.08191666666667,1.4901620370370373e-09,3.725405092592593e-09,7.450810185185186e-09,1.676432291666667e-08
10,269.0741631944444,3.582072916666667,1.3310185185185186e-08,0.6704253472222222,173.50605555555555,2.020640509259259e-09,5.051601273148148e-09,1.0103202546296296e-08,2.2732205729166665e-08
10,269.96205555555554,4.59315625,5.787037037037037e-10,0.5520826388888889,216.8347048611111,0.0,0.0,0.0,0.0
10,269.80024652777774,3.9673854166666667,0.0,0.6249979166666667,198.16215625,0.0,0.0,0.0,0.0
10,270.3328229166666,3.418930555555556,1.1574074074074074e-09,0.6843357638888888,209.06894444444444,1.326195833333333e-09,3.315489583333332e-09,6.630979166666664e-09,1.4919703124999996e-08
10,270.54228472222223,4.7579513888888885,4.0509259259259254e-09,0.6788357638888889,202.78388194444443,0.0,0.0,0.0,0.0
10,268.7612708333333,4.28703125,6.944444444444444e-09,0.8456774305555556,158.40548263888888,5.613425925925925e-09,1.4033564814814813e-08,2.8067129629629627e-08,6.315104166666666e-08
10,269.70923958333333,4.890680555555556,7.523148148148148e-09,0.6551375,198.43318055555557,9.022955092592592e-09,2.2557387731481483e-08,4.5114775462962965e-08,1.0150824479166666e-07
10,270.0562326388889,4.212916666666667,0.0,0.53841875,179.65294791666668,0.0,0.0,0.0,0.0
10,270.8457708333333,4.925159722222222,5.787037037037037e-10,0.5089097222222222,214.01564930555554,7.716041666666667e-11,1.9290104166666668e-10,3.8580208333333336e-10,8.680546875000001e-10
10,270.5027951388888,5.561538194444445,0.0,0.5621690972222222,164.50410763888888,0.0,0.0,0.0,0.0
10,266.6871458333333,3.633572916666667,2.3148148148148148e-09,0.9156388888888889,176.45068402777775,1.784335648148148e-10,4.4608391203703697e-10,8.921678240740739e-10,2.0073776041666665e-09
10,267.4600034722222,3.429079861111111,5.787037037037037e-09,0.825603125,139.9331875,6.611689814814814e-09,1.6529224537037034e-08,3.305844907407407e-08,7.438151041666666e-08
10,268.3681423611111,4.978430555555556,0.0,0.7648145833333333,183.5096736111111,1.1013078703703773e-10,2.7532696759259434e-10,5.506539351851887e-10,1.2389713541666745e-09
10,267.07009374999996,3.1489652777777777,5.787037037037037e-10,0.78568125,102.05347569444444,0.0,0.0,0.0,0.0
10,267.35496527777775,3.820798611111111,5.787037037037037e-09,0.6300847222222222,168.4626215277778,0.0,0.0,0.0,0.0
10,267.0891284722222,6.557326388888889,0.0,0.5785923611111111,188.22101041666667,5.787037037037034e-10,1.4467592592592584e-09,2.893518518518517e-09,6.510416666666663e-09
10,264.6681111111111,5.5155763888888885,5.787037037037037e-10,0.6911041666666666,153.40797916666668,8.94579490740741e-09,2.2364487268518524e-08,4.472897453703705e-08,1.0064019270833336e-07
10,264.33942013888884,5.243986111111111,0.0,0.5419572916666667,170.93843055555556,4.407793055555556e-09,1.101948263888889e-08,2.203896527777778e-08,4.9587671875e-08
10,264.8811979166666,6.825972222222223,0.0,0.3564388888888889,194.30905555555557,0.0,0.0,0.0,0.0
10,266.2574097222222,5.795385416666667,0.0,0.4622774305555556,176.84822916666667,0.0,0.0,0.0,0.0
10,266.95346527777775,5.986822916666666,5.787037037037037e-10,0.43032881944444445,202.1820138888889,0.0,0.0,0.0,0.0
11,267.36255555555556,5.052503472222222,0.0,0.3805239583333333,183.96135416666664,0.0,0.0,0.0,0.0
11,267.19894444444446,3.8631180555555558,0.0,0.418775,183.41632638888888,0.0,0.0,0.0,0.0
11,267.4218819444444,3.7072048611111112,0.0,0.42018819444444444,187.08876041666667,0.0,0.0,0.0,0.0
11,267.8978368055555,3.914236111111111,0.0,0.33653576388888884,193.70046874999997,0.0,0.0,0.0,0.0
11,268.05693402777774,2.9173437499999997,0.0,0.37235659722222225,185.06602777777778,0.0,0.0,0.0,0.0
11,263.40205555555553,4.911302083333333,0.0,0.6943847222222223,139.49509027777776,1.2683254629629632e-09,3.170813657407408e-09,6.341627314814816e-09,1.4268661458333336e-08
11,262.5514409722222,4.490170138888889,0.0,0.49568368055555556,191.485,9.018134259259261e-10,2.254533564814815e-09,4.50906712962963e-09,1.0145401041666669e-08
11,264.4342847222222,4.567145833333334,0.0,0.429915625,122.23236805555555,0.0,0.0,0.0,0.0
11,263.0830138888889,5.890788194444445,0.0,0.555559375,133.2156388888889,0.0,0.0,0.0,0.0
11,264.35728819444444,6.5415,0.0,0.4663204861111111,173.76426388888888,0.0,0.0,0.0,0.0
11,265.53278472222223,7.219295138888889,0.0,0.2571545138888889,157.48575694444446,0.0,0.0,0.0,0.0
11,264.75220486111107,9.872364583333333,0.0,0.2455277777777778,170.0874236111111,0.0,0.0,0.0,0.0
11,264.8803923611111,8.148347222222222,0.0,0.22511944444444443,170.78778125000002,5.690585648148149e-10,1.422646412037037e-09,2.845292824074074e-09,6.4019088541666675e-09
11,265.54245833333334,7.510420138888889,0.0,0.2279861111111111,175.49605555555556,0.0,0.0,0.0,0.0
11,265.99622916666664,4.925302083333333,0.0,0.2692076388888889,155.19915277777778,5.304791666666661e-11,1.3261979166666652e-10,2.6523958333333303e-10,5.967890624999994e-10
11,266.50216666666665,3.7052569444444448,0.0,0.3266510416666667,160.92002777777776,2.6523912037037044e-10,6.630978009259262e-10,1.3261956018518523e-09,2.9839401041666675e-09
11,265.97813194444444,4.063076388888889,0.0,0.35197569444444443,144.16644791666667,0.0,0.0,0.0,0.0
11,264.54176736111106,6.300739583333333,0.0,0.45343993055555554,129.74392708333332,0.0,0.0,0.0,0.0
11,261.0170520833333,6.3274340277777785,0.0,0.5824753472222223,145.18495486111112,2.0736874999999997e-10,5.184218749999999e-10,1.0368437499999999e-09,2.3328984374999998e-09
11,263.06070138888884,6.214340277777778,0.0,0.40154548611111107,150.75856597222221,0.0,0.0,0.0,0.0
11,262.33068402777775,6.02334375,0.0,0.33619548611111116,143.80781597222222,0.0,0.0,0.0,0.0
11,258.8820833333333,4.421302083333333,0.0,0.47154270833333334,131.32016666666667,7.426699074074073e-10,1.8566747685185182e-09,3.7133495370370364e-09,8.355036458333332e-09
11,258.88427777777775,2.7848854166666666,5.787037037037037e-10,0.5339986111111111,143.19225,4.161843981481482e-09,1.0404609953703705e-08,2.080921990740741e-08,4.682074479166667e-08
11,261.0260833333333,3.562642361111111,5.787037037037037e-10,0.3717003472222222,156.16569444444445,0.0,0.0,0.0,0.0
11,258.7029166666666,4.416135416666666,0.0,0.455259375,128.6304375,9.98263888888889e-10,2.4956597222222224e-09,4.991319444444445e-09,1.1230468750000002e-08
11,260.51314930555554,5.465187499999999,0.0,0.26438506944444445,152.48243055555554,3.375763888889003e-11,8.439409722222508e-11,1.6878819444445016e-10,3.7977343750001285e-10
11,262.1508055555555,4.85515625,0.0,0.3409319444444444,158.31782291666667,3.139775462962953e-10,7.849438657407383e-10,1.5698877314814766e-09,3.5322473958333226e-09
11,260.9604513888889,4.476569444444445,0.0,0.40436423611111105,128.54535416666667,7.276891203703707e-10,1.8192228009259269e-09,3.6384456018518537e-09,8.18650260416667e-09
11,259.2836111111111,4.7840590277777775,0.0,0.3975996527777778,148.67812847222223,0.0,0.0,0.0,0.0
11,258.94041666666664,4.126468750000001,0.0,0.37143159722222224,156.0376388888889,0.0,0.0,0.0,0.0
12,259.8693194444444,3.919260416666667,0.0,0.36872499999999997,154.2450138888889,6.028164351851846e-10,1.5070410879629613e-09,3.0140821759259227e-09,6.781684895833326e-09
12,260.96901388888887,3.8847569444444447,0.0,0.3467927083333333,129.80555902777778,4.5061250000000075e-10,1.1265312500000019e-09,2.2530625000000038e-09,5.069390625000008e-09
12,260.9016770833333,6.499496527777778,0.0,0.2818631944444444,148.01838194444446,2.341868055555549e-10,5.854670138888872e-10,1.1709340277777745e-09,2.634601562499993e-09
12,261.63585763888887,6.164725694444444,0.0,0.27129583333333335,144.66326736111108,1.4467592592592607e-11,3.616898148148152e-11,7.233796296296304e-11,1.6276041666666683e-10
12,262.41310933908045,3.962084722222222,0.0,0.3315225407088123,143.43384822796935,0.0,0.0,0.0,0.0
12,264.1333888888889,4.679552083333334,0.0,0.32996458333333334,144.78775000000002,2.07376620370371e-10,5.184415509259275e-10,1.036883101851855e-09,2.332986979166674e-09
12,263.97954166666665,5.629479166666666,0.0,0.2688128472222222,132.29838194444443,2.411263888888886e-10,6.028159722222215e-10,1.205631944444443e-09,2.7126718749999968e-09
12,265.01334027777773,7.15065625,0.0,0.2638998263888889,136.80161805555556,0.0,0.0,0.0,0.0
12,266.15648263888886,5.48759375,0.0,0.20841493055555554,137.71022222222223,3.858032407407408e-11,9.645081018518519e-11,1.9290162037037038e-10,4.340286458333334e-10
12,266.9140381944444,3.545329861111111,0.0,0.28250868055555556,129.20587847222222,8.246527777777785e-10,2.061631944444446e-09,4.123263888888892e-09,9.277343750000009e-09
12,267.33325694444443,3.8422222222222224,0.0,0.23942881944444444,125.35793055555555,1.2056319444444447e-10,3.014079861111112e-10,6.028159722222224e-10,1.3563359375000002e-09
12,266.33494444444443,4.218434027777778,0.0,0.22970694444444445,131.70693055555557,5.835263888888888e-10,1.4588159722222221e-09,2.9176319444444443e-09,6.564671874999999e-09
12,264.3431284722222,6.609166666666667,0.0,0.2935319444444444,118.84247222222221,3.1828703703703707e-10,7.957175925925927e-10,1.5914351851851855e-09,3.580729166666667e-09
12,261.8237986111111,4.447086805555555,0.0,0.4412208333333333,120.60862152777777,0.0,0.0,0.0,0.0
12,258.80787499999997,3.699791666666667,0.0,0.5891371527777778,138.57288888888888,9.64513888888889e-12,2.4112847222222227e-11,4.8225694444444453e-11,1.0850781250000002e-10
12,259.34429861111107,3.5230104166666667,0.0,0.48048472222222216,112.04287152777778,8.342979166666667e-10,2.0857447916666667e-09,4.171489583333333e-09,9.3858515625e-09
12,261.326625,3.4944479166666667,0.0,0.28099340277777773,133.27704861111113,6.751550925925921e-11,1.6878877314814802e-10,3.3757754629629605e-10,7.595494791666662e-10
12,261.11095138888885,3.641673611111111,0.0,0.40620659722222224,127.89022916666667,0.0,0.0,0.0,0.0
