TIMESTAMP,air temperature [K],Soil temperature at - 0.00 m [K],Wind speed at 10 m (m/s),precipitation rain [m s^-1],Relative humidity at 5 m (%),Incoming shortwave radiation (W/m^2),precipitation snow [m SWE s^-1]_sd0.1,precipitation snow [m SWE s^-1]_sd0.2,precipitation snow [m SWE s^-1]_sd0.45,precipitation snow [m SWE s^-1]_sd0.04,precipitation snow [m SWE s^-1]_sd0.01
1,254.9844270833333,254.8920034722222,3.810083333333333,0.0,0.49178038194444446,126.71947743055557,1.7939814814814816e-08,3.587962962962963e-08,8.072916666666667e-08,7.175925925925926e-09,1.7939814814814815e-09
1,255.77236111111108,254.52126215277775,2.5742569444444445,0.0,0.41025520833333334,141.30911284722222,1.9189814814814817e-08,3.8379629629629634e-08,8.635416666666666e-08,7.675925925925926e-09,1.9189814814814816e-09
1,257.6868871527778,256.63903124999996,4.261703125,0.0,0.39391788194444444,145.76873090277778,2.107638888888889e-08,4.215277777777778e-08,9.484375e-08,8.430555555555556e-09,2.107638888888889e-09
1,257.95694444444445,256.8943020833333,4.4953489583333335,0.0,0.34110624999999994,136.335140625,2.023148148148148e-08,4.046296296296296e-08,9.104166666666666e-08,8.092592592592592e-09,2.023148148148148e-09
1,257.1220659722222,256.1043055555555,5.391340277777777,0.0,0.38376163194444446,127.76304166666667,1.244212962962963e-08,2.488425925925926e-08,5.598958333333333e-08,4.976851851851852e-09,1.244212962962963e-09
1,257.6795486111111,256.1112743055555,7.896944444444444,0.0,0.24211440972222223,148.40189236111112,2.3842592592592596e-09,4.768518518518519e-09,1.0729166666666668e-08,9.537037037037037e-10,2.3842592592592594e-10
1,258.6763732638889,257.5073159722222,5.942496527777777,0.0,0.28589565972222225,146.29335416666666,2.4305555555555553e-09,4.8611111111111105e-09,1.09375e-08,9.722222222222221e-10,2.4305555555555553e-10
1,258.37119791666663,257.74064062499997,4.7832309027777775,0.0,0.3204265625,133.223484375,0.0,0.0,0.0,0.0,0.0
1,256.79499999999996,256.53441666666663,4.457600694444444,0.0,0.4796138888888889,118.68486458333334,6.849965277777778e-10,1.3699930555555556e-09,3.082484375e-09,2.7399861111111113e-10,6.849965277777778e-11
1,255.63023958333332,256.8408402777778,4.846479166666667,0.0,0.4601612847222222,113.09982465277778,5.063657407407408e-10,1.0127314814814816e-09,2.278645833333333e-09,2.025462962962963e-10,5.0636574074074074e-11
1,254.93717013888886,255.97399131944445,7.137663194444444,0.0,0.38199496527777776,138.6533611111111,5.063657407407408e-10,1.0127314814814816e-09,2.278645833333333e-09,2.025462962962963e-10,5.0636574074074074e-11
1,256.37543576388885,256.59597743055554,5.163640625,0.0,0.2966949479166667,165.25805729166666,6.99267361111111e-10,1.398534722222222e-09,3.1467031249999997e-09,2.7970694444444446e-10,6.992673611111111e-11
1,258.18121527777777,257.3918107638889,4.422380208333333,0.0,0.2939767361111111,158.91435069444444,1.2037037037037035e-09,2.407407407407407e-09,5.416666666666666e-09,4.814814814814815e-10,1.2037037037037037e-10
1,258.51394618055554,257.20256076388887,2.9208628472222222,2.8935185185185185e-10,0.3744763020833333,147.11975520833334,6.751539351851852e-10,1.3503078703703704e-09,3.0381927083333333e-09,2.7006157407407406e-10,6.751539351851852e-11
1,259.6225190972222,258.02507638888886,5.570303819444444,0.0,0.3055041666666667,168.73088715277777,8.680555555555555e-10,1.736111111111111e-09,3.90625e-09,3.4722222222222225e-10,8.680555555555556e-11
1,259.2660486111111,258.2397795138889,3.9875520833333336,0.0,0.3276135416666667,155.07832291666668,9.886192129629629e-10,1.9772384259259257e-09,4.448786458333333e-09,3.9544768518518515e-10,9.886192129629629e-11
1,259.3867309027778,258.9566788194444,5.040628472222222,0.0,0.4504748263888889,148.81915104166666,8.198298611111111e-10,1.6396597222222223e-09,3.689234375e-09,3.2793194444444446e-10,8.198298611111112e-11
1,257.9671423611111,257.20651215277775,5.045513888888889,0.0,0.47754479166666663,134.91768055555553,2.5578703703703707e-09,5.1157407407407414e-09,1.1510416666666667e-08,1.0231481481481483e-09,2.557870370370371e-10
